ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0xd90e,CUS_0x25f5,January,Christian Plumba,14,357-54-0484,Mechanic,29905.94,2362.1616666666664,9,8,34,6,"Payday Loan, Not Specified, Personal Loan, Credit-Builder Loan, Not Specified, and Not Specified",27,16,21.79,11.0,Bad,2987.02,31.46863026816495,9 Years and 3 Months,NM,123.09744018256556,64.008826369469,High_spent_Small_value_payments,309.10990011463207,Poor
0xd90f,CUS_0x25f5,February,Christian Plumba,14,357-54-0484,Mechanic,29905.94,2362.1616666666664,9,8,34,6,"Payday Loan, Not Specified, Personal Loan, Credit-Builder Loan, Not Specified, and Not Specified",27,16,24.79,11.0,Bad,2987.02,36.38221188945041,9 Years and 4 Months,NM,123.09744018256556,168.55489689848247,Low_spent_Large_value_payments,214.56382958561863,Poor
0xd910,CUS_0x25f5,March,Christian Plumba,14,357-54-0484,_______,29905.94,2362.1616666666664,9,8,34,6,"Payday Loan, Not Specified, Personal Loan, Credit-Builder Loan, Not Specified, and Not Specified",27,16,24.79,13.0,Bad,2987.02,37.6633171089515,9 Years and 5 Months,Yes,123.09744018256556,288.2966174036568,Low_spent_Small_value_payments,114.82210908044435,Poor
0xd911,CUS_0x25f5,April,Christian Plumba,14,357-54-0484,Mechanic,29905.94,2362.1616666666664,9,8,34,6,"Payday Loan, Not Specified, Personal Loan, Credit-Builder Loan, Not Specified, and Not Specified",24,17,21.79,13.0,Bad,2987.02,32.92313242655192,,Yes,123.09744018256556,168.37717363724076,Low_spent_Small_value_payments,234.7415528468604,Poor
0xd912,CUS_0x25f5,May,Christian Plumba,14,357-54-0484,Mechanic,29905.94,,9,8,34,6,"Payday Loan, Not Specified, Personal Loan, Credit-Builder Loan, Not Specified, and Not Specified",27,19,21.79,13.0,Bad,2987.02_,37.52644763976175,,Yes,123.09744018256556,43.493998384433844,High_spent_Small_value_payments,329.62472809966727,Poor
0xd913,CUS_0x25f5,June,Christian Plumba,15,357-54-0484,Mechanic,29905.94,,9,8,34,6,"Payday Loan, Not Specified, Personal Loan, Credit-Builder Loan, Not Specified, and Not Specified",27,16,21.79,13.0,Bad,2987.02,28.30736982317929,9 Years and 8 Months,Yes,123.09744018256556,97.46349513064324,Low_spent_Medium_value_payments,295.6552313534578,Poor
0xd91c,CUS_0x2594,March,Mattq,573,691-55-1000,Manager,156687.16,13095.263333333334,2,3,7,1_,Payday Loan,1,,_,3.0,Good,500.94,32.73353021310225,32 Years and 7 Months,No,80.57653205798911,1349.1969458306808,Low_spent_Medium_value_payments,159.7528554446635,Good
0xd920,CUS_0x2594,July,Mattq,26,691-55-1000,Manager,156687.16,13095.263333333334,2,3,7,1,Payday Loan,1,,5.52,7.0,Good,500.94,33.756792130429105,32 Years and 11 Months,No,80.57653205798911,151.8881578030371,High_spent_Medium_value_payments,1327.0616434723072,Poor
0xd921,CUS_0x2594,August,Mattq,26,691-55-1000,Manager,156687.16,13095.263333333334,2,3,7,1_,Payday Loan,0,5,-0.4800000000000004,7.0,_,500.94,43.89152940844862,33 Years and 0 Months,No,80.57653205798911,607.5645606287875,Low_spent_Small_value_payments,911.3852406465567,Poor
0xd926,CUS_0x4674,January,,36,963-53-1744,Doctor,15211.94,1366.6616666666666,10,10,19,8,"Personal Loan, Personal Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Payday Loan, Home Equity Loan, and Student Loan",59,24,7.36,10.0,_,1446.14,28.8662754990598,10 Years and 5 Months,Yes,56.74767708200394,58.20405313363345,Low_spent_Medium_value_payments,301.71443645102926,Poor
0xd927,CUS_0x4674,February,Wanfeng Zhoum,36,963-53-1744,Doctor,15211.94,1366.6616666666666,10,10,19,8,"Personal Loan, Personal Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Payday Loan, Home Equity Loan, and Student Loan",60,,2.3600000000000003,10.0,_,1446.14,30.62807510741061,10 Years and 6 Months,Yes,56.74767708200394,46.590629471284075,High_spent_Small_value_payments,293.3278601133787,Poor
0xd928,CUS_0x4674,March,Wanfeng Zhoum,37,963-53-1744,Doctor,15211.94,1366.6616666666666,10,10,19,-100,"Personal Loan, Personal Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Payday Loan, Home Equity Loan, and Student Loan",60,26,7.36,10.0,Bad,1446.14,26.61023229143678,10 Years and 7 Months,Yes,56.74767708200394,,High_spent_Small_value_payments,278.6843911045926,Poor
0xd929,CUS_0x4674,April,Wanfeng Zhoum,37,963-53-1744,Doctor,15211.94,1366.6616666666666,10,10,19,8,"Personal Loan, Personal Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Payday Loan, Home Equity Loan, and Student Loan",60,27,7.36,12.0,Bad,1446.14,26.832256493992443,10 Years and 8 Months,Yes,56.74767708200394,131.58342029600442,Low_spent_Small_value_payments,238.3350692886583,Poor
0xd92b,CUS_0x4674,June,Wanfeng Zhoum,37_,963-53-1744,Doctor,15211.94,1366.6616666666666,10,10,19,8,"Personal Loan, Personal Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Payday Loan, Home Equity Loan, and Student Loan",60,27_,7.36,12.0,Bad,1446.14,26.43655853374466,10 Years and 10 Months,Yes,56.74767708200394,159.3455079986772,Low_spent_Small_value_payments,210.57298158598556,Poor
0xd932,CUS_0x5a2,January,Bakerl,16,371-22-8783,Scientist,15410.19,,10,5,28,6,"Auto Loan, Payday Loan, Payday Loan, Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",22,25,6.69,11.0,Bad,1257.4,29.14273754161989,13 Years and 9 Months,Yes,39.62811681829229,66.82913700153573,Low_spent_Small_value_payments,338.960996180172,Poor
0xd933,CUS_0x5a2,February,Bakerl,16,371-22-8783,Scientist,15410.19,1554.1825,10,5,28,6,"Auto Loan, Payday Loan, Payday Loan, Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",22,,6.69,11.0,Bad,1257.4,37.86194649713129,13 Years and 10 Months,Yes,39.62811681829229,203.6109836799196,!@9#%8,202.17914950178815,Poor
0xd934,CUS_0x5a2,March,Bakerl,16,#F%$D@*&8,Scientist,15410.19,1554.1825,10,5,28,841,"Auto Loan, Payday Loan, Payday Loan, Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",22,25,_,11.0,Bad,1257.4,38.57121378101996,13 Years and 11 Months,Yes,39.62811681829229,,Low_spent_Medium_value_payments,237.27390371111068,Poor
0xd935,CUS_0x5a2,April,Bakerl,17,371-22-8783,Scientist,15410.19,1554.1825,10,5,28,6,"Auto Loan, Payday Loan, Payday Loan, Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",22,25,6.69,11.0,Bad,1257.4,26.48710103597348,14 Years and 0 Months,Yes,39.62811681829229,59.355187842394564,Low_spent_Small_value_payments,346.4349453393132,Poor
0xd936,CUS_0x5a2,May,Bakerl,17,371-22-8783,Scientist,15410.19,1554.1825,10,5,28,6,"Auto Loan, Payday Loan, Payday Loan, Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",24,25,6.69,11.0,Bad,1257.4,23.379820269536943,14 Years and 1 Months,Yes,39.62811681829229,202.11642051394318,!@9#%8,203.67371266776456,Poor
0xd937,CUS_0x5a2,June,Bakerl,17,371-22-8783,Scientist,15410.19,1554.1825,10,5,28,6,"Auto Loan, Payday Loan, Payday Loan, Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",17,25,13.69,11.0,Bad,1257.4,38.37810571401595,14 Years and 2 Months,Yes,39.62811681829229,58.0643938528055,Low_spent_Medium_value_payments,337.72573932890225,Poor
0xd938,CUS_0x5a2,July,Bakerl,17,371-22-8783,Scientist,15410.19,1554.1825,10,5,28,6_,"Auto Loan, Payday Loan, Payday Loan, Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",22,25_,6.69,11.0,Bad,1257.4,29.35248882906599,14 Years and 3 Months,Yes,39.62811681829229,170.25044401979332,Low_spent_Small_value_payments,235.53968916191445,Poor
0xd939,CUS_0x5a2,August,Bakerl,17,#F%$D@*&8,Scientist,15410.19,1554.1825,10,5,28,-100,"Auto Loan, Payday Loan, Payday Loan, Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",20,26,4.69,11.0,Bad,1257.4,30.914686799882237,14 Years and 4 Months,Yes,39.62811681829229,121.23575569486981,Low_spent_Large_value_payments,264.5543774868379,Poor
0xd93e,CUS_0x35c8,January,,3726,056-54-2895,Musician,73947.24,6008.27,9,8,21,7,"Home Equity Loan, Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Mortgage Loan",59,20,2.6,6.0,Bad,2691.9,32.49784790747469,13 Years and 7 Months,Yes,306.6170152867021,190.19598804861417,High_spent_Small_value_payments,364.0139966646838,Poor
0xd93f,CUS_0x35c8,February,Nicku,17_,056-54-2895,Musician,73947.24,6008.27,9,8,21,7,"Home Equity Loan, Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Mortgage Loan",59,20,2.6,6.0,Bad,2691.9,33.814875525148636,13 Years and 8 Months,Yes,306.6170152867021,132.91260173974106,High_spent_Small_value_payments,421.297382973557,Poor
0xd940,CUS_0x35c8,March,Nicku,17,056-54-2895,Musician,73947.24,6008.27,9,8,21,7,"Home Equity Loan, Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Mortgage Loan",55,20,2.6,6.0,Bad,2691.9,24.987371027915778,,Yes,306.6170152867021,227.33903252008025,High_spent_Medium_value_payments,316.8709521932178,Poor
0xd944,CUS_0x35c8,July,Nicku,17,056-54-2895,Musician,73947.24,6008.27,9,8,21,7,"Home Equity Loan, Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Mortgage Loan",55,20,2.6,6.0,Bad,2691.9,33.446124194424485,14 Years and 1 Months,Yes,306.6170152867021,173.8248087166011,Low_spent_Medium_value_payments,400.38517599669694,Poor
0xd945,CUS_0x35c8,August,Nicku,18,056-54-2895,Musician,73947.24,6008.27,9,8,1172,7,"Home Equity Loan, Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Mortgage Loan",55,20,2.6,6.0,Bad,2691.9,27.00243564528485,14 Years and 2 Months,NM,306.6170152867021,209.66228838589214,Low_spent_Large_value_payments,354.54769632740584,Poor
0xd94a,CUS_0x87d0,January,Yeretht,18,018-45-3826,Doctor,74380.96,6374.413333333334,4,6,27,4,"Not Specified, Mortgage Loan, Debt Consolidation Loan, and Student Loan",9,8,16.51,7.0,_,1768.05,27.27979352569655,19 Years and 3 Months,Yes,203.08230783905108,161.60800181219938,High_spent_Large_value_payments,512.7510236820831,Poor
0xd94b,CUS_0x87d0,February,Yeretht,18,018-45-3826,Doctor,74380.96,6374.413333333334,4,6,27,4,"Not Specified, Mortgage Loan, Debt Consolidation Loan, and Student Loan",11,8,10.510000000000002,7.0,Standard,1768.05,30.01751497909784,19 Years and 4 Months,NM,203.08230783905108,250.2444225853837,High_spent_Medium_value_payments,434.1146029088987,Poor
0xd94c,CUS_0x87d0,March,Yeretht,18,018-45-3826,Doctor,74380.96,6374.413333333334,4,6,27,4,"Not Specified, Mortgage Loan, Debt Consolidation Loan, and Student Loan",9,8,16.51,7.0,Standard,1768.05,38.73006916865979,19 Years and 5 Months,Yes,36805.0,136.94401801047658,High_spent_Large_value_payments,537.4150074838059,Poor
0xd94f,CUS_0x87d0,June,Yeretht,18,018-45-3826,Doctor,74380.96_,6374.413333333334,4,6,27,4,"Not Specified, Mortgage Loan, Debt Consolidation Loan, and Student Loan",9,8,16.51,7.0,Standard,1768.05,35.67796141849347,19 Years and 8 Months,Yes,203.08230783905108,83.53960688889751,High_spent_Large_value_payments,590.8194186053847,Poor
0xd950,CUS_0x87d0,July,Yeretht,18_,018-45-3826,Doctor,74380.96,6374.413333333334,4,6,27,4,"Not Specified, Mortgage Loan, Debt Consolidation Loan, and Student Loan",9,8,16.51,7.0,Standard,1768.05,32.96277104083486,19 Years and 9 Months,Yes,203.08230783905108,660.7747725460328,Low_spent_Medium_value_payments,53.584252948249635,Poor
0xd951,CUS_0x87d0,August,Yeretht,18,018-45-3826,Doctor,74380.96_,6374.413333333334,4,6,27,4,"Not Specified, Mortgage Loan, Debt Consolidation Loan, and Student Loan",9,8,16.51,7.0,_,1768.05,25.6339241355161,19 Years and 10 Months,Yes,50639.0,172.09717878685387,High_spent_Medium_value_payments,512.2618467074285,Poor
0xd956,CUS_0x48f2,January,Jamesz,30,568-82-5596,Scientist,18317.26,1731.438333333333,6,9,15,3,"Not Specified, Not Specified, and Student Loan",36,21,3.26,8.0,Bad,1611.27,31.437348776287227,7 Years and 5 Months,Yes,25.338476049851984,63.188702848492824,Low_spent_Small_value_payments,374.6166544349885,Poor
0xd957,CUS_0x48f2,February,Jamesz,30,568-82-5596,Scientist,18317.26,1731.438333333333,6,9,15,3,"Not Specified, Not Specified, and Student Loan",36,21,3.26,8.0,Bad,1611.27,34.61220976109519,7 Years and 6 Months,Yes,25.338476049851984,169.671333258979,Low_spent_Medium_value_payments,258.1340240245024,Poor
0xd958,CUS_0x48f2,March,Jamesz,30,568-82-5596,Scientist,18317.26,1731.438333333333,1501,9,15,3,"Not Specified, Not Specified, and Student Loan",36,21,3.26,8.0,Bad,1611.27,26.98953648660514,7 Years and 7 Months,Yes,25.338476049851984,150.6608019533796,Low_spent_Small_value_payments,287.14455533010175,Poor
0xd968,CUS_0x2eb4,July,Scott Maloned,39,936-12-2774,Engineer,14784.45,1192.9283538967102,8,7,19,9,"Mortgage Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Debt Consolidation Loan",31,,28.9,11.0,_,3506.97,37.15147860171405,10 Years and 9 Months,Yes,103.55132765681502,78.51999644383726,Low_spent_Small_value_payments,242.74157200263755,Poor
0xd969,CUS_0x2eb4,August,Scott Maloned,39,936-12-2774,Engineer,14784.45_,1192.9283538967102,8,7,19,9,"Mortgage Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Debt Consolidation Loan",36,23,28.9,11.0,Bad,3506.97,33.62596816282091,10 Years and 10 Months,Yes,103.55132765681502,79.41633514405709,!@9#%8,241.8452333024177,Poor
0xd96e,CUS_0x7863,January,Angelai,34,091-61-1869,Scientist,60573.96,4868.83,6,10,34,7,"Credit-Builder Loan, Not Specified, Mortgage Loan, Home Equity Loan, Not Specified, Auto Loan, and Student Loan",42,11,11.28,8.0,Standard,2172.61,38.121356072331594,15 Years and 3 Months,Yes,211.22292782419467,185.13878765008397,High_spent_Medium_value_payments,340.52128452572134,Poor
0xd96f,CUS_0x7863,February,,34,091-61-1869,Scientist,60573.96,4868.83,6,10,34,7_,"Credit-Builder Loan, Not Specified, Mortgage Loan, Home Equity Loan, Not Specified, Auto Loan, and Student Loan",42,11,17.28,8.0,Standard,2172.61,37.74632909221209,15 Years and 4 Months,Yes,211.22292782419467,95.09121667460724,High_spent_Small_value_payments,440.56885550119813,Poor
0xd970,CUS_0x7863,March,Angelai,34,091-61-1869,Scientist,60573.96,4868.83,6,10,34,7,"Credit-Builder Loan, Not Specified, Mortgage Loan, Home Equity Loan, Not Specified, Auto Loan, and Student Loan",41,11,17.28,8.0,Standard,2172.61,40.17598880444828,,Yes,211.22292782419467,107.91781122473499,High_spent_Medium_value_payments,417.7422609510704,Poor
0xd972,CUS_0x7863,May,Angelai,34,091-61-1869,Scientist,60573.96,,6,10,34,7,"Credit-Builder Loan, Not Specified, Mortgage Loan, Home Equity Loan, Not Specified, Auto Loan, and Student Loan",38,14,17.28,8.0,_,2172.61,34.88992900722993,15 Years and 7 Months,Yes,211.22292782419467,113.8362350840907,High_spent_Large_value_payments,401.8238370917146,Poor
0xd973,CUS_0x7863,June,Angelai,34,091-61-1869,Scientist,60573.96,4868.83,6,10,34,7,"Credit-Builder Loan, Not Specified, Mortgage Loan, Home Equity Loan, Not Specified, Auto Loan, and Student Loan",41,11,11.28,9.0,Standard,2172.61,38.0705647540991,15 Years and 8 Months,NM,211.22292782419467,288.1253674101212,High_spent_Small_value_payments,247.5347047656841,Poor
0xd974,CUS_0x7863,July,Angelai,34,091-61-1869,Scientist,60573.96,4868.83,6,10,2338,7,"Credit-Builder Loan, Not Specified, Mortgage Loan, Home Equity Loan, Not Specified, Auto Loan, and Student Loan",45,11,17.28,9.0,Standard,2172.61,28.35984885562533,15 Years and 9 Months,Yes,211.22292782419467,579.3921543423743,Low_spent_Small_value_payments,,Poor
0xd975,CUS_0x7863,August,Angelai,34,091-61-1869,_______,60573.96,4868.83,6,10,34,7,"Credit-Builder Loan, Not Specified, Mortgage Loan, Home Equity Loan, Not Specified, Auto Loan, and Student Loan",42,11,17.28,9.0,Standard,2172.61,35.462776693470005,15 Years and 10 Months,NM,211.22292782419467,288.3778179595942,Low_spent_Large_value_payments,257.2822542162112,Poor
0xd989,CUS_0xc045,April,,20_,281-30-1712,Media_Manager,30622.73,,4,2,11,4_,"Credit-Builder Loan, Home Equity Loan, Student Loan, and Debt Consolidation Loan",12,-2,4.87,1.0,Good,383.33,24.26465524020521,29 Years and 7 Months,NM,225.84480668622732,97.35146251851387,Low_spent_Small_value_payments,376.7024623690405,Good
0xd98d,CUS_0xc045,August,Sarahd,20,281-30-1712,Media_Manager,30622.73,2366.384851759552,4,2,11,4,"Credit-Builder Loan, Home Equity Loan, Student Loan, and Debt Consolidation Loan",12,3,4.87,1.0,Good,383.33,36.7607809850506,29 Years and 11 Months,No,225.84480668622732,77.76488691128377,!@9#%8,366.2890379762706,Good
0xd998,CUS_0x932c,July,Evelinew,25,952-71-6906,Journalist,15968.78,1499.7316666666668,8,7,8,6,"Home Equity Loan, Auto Loan, Not Specified, Mortgage Loan, Not Specified, and Personal Loan",13,20,9.43,10.0,Standard,279.78,35.12443021734025,,NM,41.786749428797926,93.93869241320783,Low_spent_Small_value_payments,304.24772482466096,Poor
0xd999,CUS_0x932c,August,Evelinew,25,952-71-6906,Journalist,15968.78_,1499.7316666666668,8,7,8,6,"Home Equity Loan, Auto Loan, Not Specified, Mortgage Loan, Not Specified, and Personal Loan",10,20,15.43,10.0,Standard,279.78,38.81592095421532,16 Years and 9 Months,NM,41.786749428797926,193.21192096449448,Low_spent_Small_value_payments,204.97449627337429,Poor
0xd9aa,CUS_0xc70,January,McCoolz,30,540-26-9440,Scientist,40566.32_,3498.526666666666,4,7,20,3,"Student Loan, Auto Loan, and Personal Loan",23,20,8.92,10.0,Standard,1366.41,27.800858923735532,18 Years and 2 Months,Yes,78.29005321648954,105.97192790590813,High_spent_Small_value_payments,425.59068554426887,Poor
0xd9ab,CUS_0xc70,February,McCoolz,30,540-26-9440,Scientist,40566.32,,4,7,20,3_,"Student Loan, Auto Loan, and Personal Loan",21,20,8.92,10.0,_,1366.41,33.32286333918098,18 Years and 3 Months,Yes,78.29005321648954,256.1107376906974,Low_spent_Small_value_payments,305.45187575947966,Poor
0xd9ac,CUS_0xc70,March,McCoolz,30,540-26-9440,Scientist,40566.32,3498.526666666666,4,7,20,3,"Student Loan, Auto Loan, and Personal Loan",21,20,8.92,10.0,Standard,1366.41,27.991382854675496,,Yes,78.29005321648954,92.1521276582996,High_spent_Medium_value_payments,429.41048579187753,Poor
0xd9b8,CUS_0xb0c9,March,Dianel,35,095-06-9651,Developer,80364.48,6578.04,7,10,15,2,"Home Equity Loan, and Mortgage Loan",18,10,13.31,8.0,Standard,1862.22,23.54773844029597,,NM,72.59131204373854,432.0217415839825,Low_spent_Large_value_payments,423.19094637227903,Poor
0xd9b9,CUS_0xb0c9,April,Dianel,35,095-06-9651,Developer,80364.48,6578.04,7,10,15,2,"Home Equity Loan, and Mortgage Loan",18,,13.31,8.0,Standard,1862.22,38.687397001791155,6 Years and 1 Months,Yes,72.59131204373854,533.7032604489601,Low_spent_Medium_value_payments,331.50942750730144,Poor
0xd9bb,CUS_0xb0c9,June,Dianel,35,095-06-9651,Developer,80364.48,6578.04,7,10,15,2,"Home Equity Loan, and Mortgage Loan",18,10,13.31,8.0,Standard,1862.22,40.95968933494661,6 Years and 3 Months,Yes,72.59131204373854,601.5840382627912,Low_spent_Small_value_payments,273.62864969347027,Poor
0xd9bc,CUS_0xb0c9,July,Dianel,35,095-06-9651,Developer,80364.48,,7,10,15,-100,"Home Equity Loan, and Mortgage Loan",18,10,13.31,10.0,Standard,1862.22,42.7366036114738,,Yes,72.59131204373854,43.575061870348186,High_spent_Large_value_payments,781.6376260859132,Poor
0xd9c4,CUS_0x3bb8,March,Alister Bullt,35,855-98-5797,_______,41077.12,3390.0933333333337,9,7,29,6,"Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Auto Loan, Credit-Builder Loan, and Payday Loan",62,20,1.19,11.0,_,1507.89,28.33727353568673,9 Years and 7 Months,Yes,199.5840003726387,36.61294742439785,High_spent_Medium_value_payments,352.81238553629686,Poor
0xd9c5,CUS_0x3bb8,April,Alister Bullt,35,855-98-5797,Doctor,41077.12,,9,7,29,6,"Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Auto Loan, Credit-Builder Loan, and Payday Loan",62,20,1.19,12.0,Bad,1507.89,30.478697170743605,9 Years and 8 Months,Yes,199.5840003726387,147.83046030242062,High_spent_Small_value_payments,251.59487265827408,Poor
0xd9c6,CUS_0x3bb8,May,Alister Bullt,35,855-98-5797,Doctor,41077.12,3390.0933333333337,9,7,29,6,"Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Auto Loan, Credit-Builder Loan, and Payday Loan",62,21,1.19,12.0,_,1507.89,25.90256770544936,9 Years and 9 Months,Yes,199.5840003726387,65.48677992497144,!@9#%8,323.9385530357233,Poor
0xd9c7,CUS_0x3bb8,June,,35,855-98-5797,Doctor,41077.12,3390.0933333333337,9,7,29,6,"Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Auto Loan, Credit-Builder Loan, and Payday Loan",60,20_,1.19,12.0,Bad,1507.89,23.76441907487556,9 Years and 10 Months,NM,199.5840003726387,39.03765327002379,High_spent_Large_value_payments,340.38767969067095,Poor
